Date,Open,High,Low,Close,Volume,5 SMA,6 SMA,7 SMA,8 SMA,9 SMA,10 SMA,11 SMA,12 SMA,13 SMA,14 SMA,15 SMA,16 SMA,17 SMA,18 SMA,19 SMA,20 SMA,21 SMA,22 SMA,23 SMA,24 SMA,25 SMA,26 SMA,27 SMA,28 SMA,29 SMA,30 SMA,31 SMA,32 SMA,33 SMA,34 SMA,35 SMA,36 SMA,37 SMA,38 SMA,39 SMA,40 SMA,41 SMA,42 SMA,43 SMA,44 SMA,45 SMA,46 SMA,47 SMA,48 SMA,49 SMA,50 SMA
2021-04-18,1.13,1.3924,1.3773,1.2804,162318050.41,1.40042,1.4026833333333333,1.3901999999999999,1.3745125,1.3570777777777778,1.3416400000000002,1.3305363636363639,1.3175333333333334,1.3128461538461538,1.3056642857142857,1.2974,1.28904375,1.283264705882353,1.2777611111111111,1.273321052631579,1.27033,1.2671333333333332,1.263640909090909,1.2598652173913043,1.2579708333333335,1.251504,1.2444230769230769,1.2397333333333334,1.2348392857142856,1.2332413793103447,1.2321766666666667,1.234609677419355,1.234465625,,,,,,,,,,,,,,,,,,
2021-04-19,1.17,1.3277,1.2804,1.1963,89753007.84,1.34944,1.3663999999999998,1.3732000000000002,1.3659625,1.354711111111111,1.341,1.3284272727272728,1.31935,1.3082076923076924,1.3045214285714286,1.2983733333333334,1.2910812500000002,1.2835882352941177,1.2784333333333333,1.2734736842105263,1.26947,1.266804761904762,1.2639136363636363,1.260713043478261,1.2572166666666666,1.2555040000000002,1.2493807692307692,1.2426407407407407,1.238182142857143,1.2335103448275861,1.2320099999999998,1.2310193548387096,1.2334125,1.233309090909091,,,,,,,,,,,,,,,,,
2021-04-20,1.1239,1.2839,1.1968,1.2689,102388446.16,1.30716,1.3360166666666666,1.3524714285714285,1.3601625,1.3551777777777778,1.34613,1.3344454545454545,1.3234666666666668,1.3154692307692306,1.3054000000000001,1.3021466666666666,1.29653125,1.2897764705882353,1.2827722222222222,1.2779315789473684,1.273245,1.269442857142857,1.2669,1.2641304347826086,1.2610541666666666,1.257684,1.2560192307692308,1.2501037037037037,1.2435785714285714,1.239241379310345,1.23469,1.2331999999999999,1.232203125,1.2344878787878788,1.2343558823529412,,,,,,,,,,,,,,,,
2021-04-21,1.1964,1.289,1.2685,1.2042,74010406.0,1.2654,1.29,1.3171857142857142,1.3339375,1.3428333333333333,1.34008,1.3332272727272727,1.3235916666666667,1.3142923076923076,1.3075214285714285,1.2986533333333334,1.296025,1.2911,1.2850222222222223,1.2786368421052632,1.274245,1.2699571428571428,1.2664772727272728,1.2641739130434784,1.2616333333333334,1.25878,1.255626923076923,1.2541,1.2484642857142858,1.2422206896551724,1.2380733333333334,1.2337064516129033,1.23229375,1.2313545454545456,1.2335970588235294,1.2334942857142857,,,,,,,,,,,,,,,
2021-04-22,1.12,1.28,1.2048,1.1456,102691576.41,1.21908,1.2454333333333334,1.2693714285714286,1.2957375,1.3130111111111111,1.32311,1.3224,1.3175916666666667,1.3099,1.302242857142857,1.2967266666666666,1.2890875,1.2871764705882351,1.2830166666666665,1.2776842105263158,1.271985,1.2681190476190476,1.2643045454545454,1.2612217391304348,1.2592333333333332,1.2569919999999999,1.254426923076923,1.2515518518518518,1.2502250000000001,1.2449172413793104,1.239,1.2350903225806453,1.230953125,1.2296666666666667,1.2288323529411767,1.2310828571428574,1.2310527777777778,,,,,,,,,,,,,,
2021-04-23,0.991,1.1691,1.1456,1.1599,192087824.74,1.19498,1.2092166666666666,1.2332142857142858,1.2556875,1.2806444444444445,1.2977,1.308272727272727,1.3088583333333332,1.3054615384615385,1.2991857142857142,1.2927533333333332,1.2881749999999998,1.2814882352941177,1.2801055555555554,1.276536842105263,1.271795,1.266647619047619,1.2631999999999999,1.2597652173913043,1.257,1.25526,1.2532576923076921,1.2509259259259258,1.2482785714285713,1.2471103448275864,1.2420833333333334,1.2364483870967742,1.2327406250000001,1.2288000000000001,1.227614705882353,1.2268628571428573,1.2291055555555557,1.22912972972973,,,,,,,,,,,,,
2021-04-24,1.0944,1.1985,1.16,1.1047,64659652.49,1.17666,1.1799333333333333,1.1942857142857142,1.21715,1.238911111111111,1.26305,1.2801545454545453,1.2913083333333333,1.293153846153846,1.2911214285714288,1.28622,1.281,1.2773823529411763,1.2716666666666667,1.2708736842105264,1.2679449999999999,1.2638380952380952,1.2592863636363636,1.2563086956521738,1.2533041666666667,1.250908,1.2494692307692306,1.2477555555555555,1.2457035714285714,1.2433275862068967,1.2423633333333333,1.2376516129032258,1.2323312499999999,1.228860606060606,1.22515,1.224102857142857,1.2234694444444445,1.2257432432432431,1.2258552631578947,,,,,,,,,,,,
2021-04-25,1.02,1.1481,1.1047,1.0927,51403665.39,1.1414199999999999,1.1626666666666667,1.1674714285714285,1.1815875,1.203322222222222,1.2242899999999999,1.2475636363636362,1.2645333333333333,1.2760307692307693,1.2788357142857143,1.2778933333333335,1.274125,1.2699235294117646,1.2671222222222223,1.2622473684210527,1.261965,1.2596,1.256059090909091,1.2520434782608696,1.2494916666666667,1.24688,1.244823076923077,1.243662962962963,1.242217857142857,1.2404275862068965,1.2383066666666667,1.2375354838709678,1.233121875,1.2281,1.2248558823529412,1.2213657142857142,1.2204527777777776,1.219935135135135,1.2222421052631578,1.2224410256410256,,,,,,,,,,,
2021-04-26,1.0808,1.2543,1.0923,1.239,74614548.83,1.14838,1.1576833333333332,1.1735714285714285,1.1764125,1.1879666666666666,1.20689,1.2256272727272728,1.24685,1.2625692307692307,1.2733857142857143,1.27618,1.2754625000000002,1.2720588235294117,1.2682055555555556,1.265642105263158,1.261085,1.2608714285714286,1.2586636363636363,1.255317391304348,1.2515,1.249072,1.246576923076923,1.2446074074074074,1.2434964285714287,1.2421068965517243,1.2403799999999998,1.2383290322580645,1.23758125,1.2333,1.228420588235294,1.22526,1.2218555555555557,1.220954054054054,1.2204368421052632,1.222671794871795,1.222855,,,,,,,,,,
2021-04-27,1.2238,1.3356,1.2385,1.3081,67635192.94,1.18088,1.175,1.1791714285714285,1.1903875,1.1910444444444444,1.1999799999999998,1.216090909090909,1.2325,1.2515615384615384,1.2658214285714287,1.2757,1.278175,1.2773823529411765,1.274061111111111,1.2703052631578948,1.267765,1.2633238095238095,1.2630181818181818,1.260813043478261,1.2575166666666668,1.253764,1.2513423076923078,1.2488555555555554,1.2468749999999997,1.2457241379310344,1.2443066666666667,1.242564516129032,1.2405093749999998,1.2397181818181817,1.2355,1.2306971428571427,1.227561111111111,1.2241864864864864,1.2232473684210525,1.2226846153846154,1.2248075,1.2249341463414634,,,,,,,,,
