Date,Low,High,Open,Close,Volume,5 SMA,6 SMA,7 SMA,8 SMA,9 SMA,10 SMA,11 SMA,12 SMA,13 SMA,14 SMA,15 SMA,16 SMA,17 SMA,18 SMA,19 SMA,20 SMA,21 SMA,22 SMA,23 SMA,24 SMA,25 SMA,26 SMA,27 SMA,28 SMA,29 SMA,30 SMA,31 SMA,32 SMA,33 SMA,34 SMA,35 SMA,36 SMA,37 SMA,38 SMA,39 SMA,40 SMA,41 SMA,42 SMA,43 SMA,44 SMA,45 SMA,46 SMA,47 SMA,48 SMA,49 SMA,50 SMA
2021-08-22,73.08,79.55,76.93,77.24,107162.124,73.816,73.49833333333333,72.46428571428571,71.90625,71.45333333333332,71.369,70.88818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,75.03,78.95,77.09,77.44,85283.135,75.44200000000001,74.42,74.06142857142858,73.08625,72.52111111111111,72.05199999999999,71.92090909090909,71.43416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,67.19,77.56,77.41,69.87,179980.96,75.07000000000001,74.51333333333334,73.77,73.53750000000001,72.72888888888889,72.256,71.85363636363637,71.75,71.31384615384616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,68.53,75.28,70.05,72.56,168216.62,74.80199999999999,74.65166666666666,74.23428571428572,73.61875,73.42888888888889,72.712,72.28363636363636,71.91250000000001,71.81230769230768,71.40285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,67.1,73.93,72.55,69.61,139646.987,73.344,73.93666666666667,73.93142857142857,73.65625,73.17333333333335,73.047,72.43,72.06083333333333,71.73538461538462,71.655,71.28333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,68.13,73.74,69.67,73.64,95043.178,72.624,73.39333333333333,73.89428571428572,73.895,73.65444444444444,73.22,73.1009090909091,72.53083333333333,72.18230769230769,71.87142857142857,71.78733333333334,71.430625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,72.49,79.89,73.74,74.89,109716.717,72.114,73.00166666666667,73.60714285714286,74.01875,74.00555555555555,73.77799999999999,73.37181818181818,73.25,72.71230769230769,72.37571428571428,72.07266666666668,71.98125,71.63411764705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,71.43,79.1,74.84,78.48,61316.277,73.83600000000001,73.17500000000001,73.78428571428572,74.21625,74.51444444444445,74.453,74.20545454545454,73.7975,73.65230769230769,73.12428571428572,72.78266666666667,72.473125,72.36352941176472,72.01444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,72.42,78.46,78.39,72.9,80491.038,73.904,73.68,73.13571428571429,73.67375000000001,74.07000000000001,74.353,74.31181818181818,74.09666666666668,73.72846153846154,73.59857142857143,73.10933333333334,72.79,72.49823529411765,72.39333333333335,72.06105263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,71.25,75.83,72.75,71.99,79415.569,74.38000000000001,73.585,73.43857142857144,72.99249999999999,73.48666666666666,73.862,74.13818181818182,74.11833333333333,73.93461538461538,73.60428571428572,73.49133333333334,73.039375,72.7429411764706,72.47,72.3721052631579,72.0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,69.5,74.66,72.12,73.97,79557.193,74.446,74.31166666666667,73.64,73.505,73.10111111111111,73.535,73.87181818181818,74.12416666666667,74.10692307692308,73.93714285714286,73.62866666666667,73.52125000000001,73.09411764705884,72.81111111111112,72.54894736842105,72.45200000000001,72.14857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,71.5,74.8,73.69,72.64,65259.301,73.99600000000001,74.145,74.07285714285715,73.515,73.40888888888888,73.05499999999999,73.45363636363636,73.76916666666666,74.01,74.00214285714286,73.85066666666667,73.566875,73.46941176470588,73.06888888888889,72.8021052631579,72.5535,72.46095238095238,72.17090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,71.52,76.53,72.77,73.9,116673.466,73.08,73.98,74.11,74.05125000000001,73.55777777777777,73.458,73.13181818181819,73.49083333333334,73.77923076923078,74.00214285714286,73.99533333333333,73.85375,73.5864705882353,73.49333333333334,73.11263157894737,72.857,72.61761904761904,72.52636363636364,72.24608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,72.44,94.84,73.99,82.52,480768.293,75.00399999999999,74.65333333333332,75.2,75.16125000000001,74.99222222222222,74.45400000000001,74.28181818181818,73.91416666666667,74.18538461538462,74.40357142857144,74.57,74.528125,74.36352941176472,74.08277777777778,73.96842105263158,73.583,73.31714285714285,73.06772727272727,72.9608695652174,72.67416666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,79.93,88.96,82.45,82.25,207099.901,77.056,76.21166666666666,75.73857142857142,76.08125000000001,75.9488888888889,75.718,75.16272727272728,74.94583333333334,74.55538461538461,74.76142857142858,74.92666666666668,75.05,74.98235294117647,74.80166666666668,74.51263157894736,74.38250000000001,73.99571428571429,73.72318181818183,73.46695652173914,73.34791666666668,73.05720000000001,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,73.0,85.22,82.25,79.2,186064.879,78.102,77.41333333333334,76.63857142857144,76.17125,76.42777777777778,76.274,76.03454545454545,75.49916666666667,75.27307692307691,74.88714285714286,75.05733333333335,75.19375000000001,75.29411764705883,75.21666666666667,75.03315789473685,74.747,74.61190476190477,74.23227272727273,73.96130434782609,73.70583333333333,73.58200000000001,73.29346153846154,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,55.0,80.52,79.19,64.34,281343.472,76.44200000000001,75.80833333333334,75.54571428571428,75.10125000000001,74.85666666666667,75.21900000000001,75.18909090909091,75.06,74.64076923076924,74.49214285714285,74.184,74.3875,74.55529411764707,74.68555555555555,74.64421052631579,74.4985,74.25142857142858,74.145,73.80217391304348,73.56041666666667,73.3312,73.22653846153847,72.96185185185185,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08,60.11,70.92,64.43,68.07,317873.617,75.276,75.04666666666667,74.70285714285716,74.61125000000001,74.32,74.178,74.5690909090909,74.59583333333335,74.52230769230769,74.17142857142858,74.06400000000001,73.801875,74.01588235294118,74.195,74.33736842105263,74.3155,74.19238095238094,73.97045454545454,73.8808695652174,73.56333333333333,73.3408,73.12884615384615,73.03555555555556,72.78714285714285,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,66.74,72.26,68.08,69.04,99098.598,72.58000000000001,74.23666666666666,74.18857142857144,73.995,73.99222222222222,73.792,73.7109090909091,74.10833333333333,74.16846153846154,74.13071428571428,73.82933333333332,73.75,73.52176470588235,73.73944444444444,73.92368421052632,74.07249999999999,74.06428571428572,73.95818181818181,73.75608695652173,73.67916666666666,73.3824,73.17538461538462,72.9774074074074,72.89285714285714,72.65793103448276,,,,,,,,,,,,,,,,,,,,,
2021-09-10,62.56,71.28,68.97,65.45,76795.131,69.22,71.39166666666667,72.98142857142857,73.09625,73.04555555555557,73.138,73.03363636363638,73.0225,73.4423076923077,73.5457142857143,73.55199999999999,73.30562499999999,73.26176470588236,73.07333333333332,73.30315789473684,73.5,73.66190476190475,73.67272727272727,73.58826086956522,73.41,73.35,73.0773076923077,72.88925925925926,72.70857142857143,72.63620689655173,72.41766666666668,,,,,,,,,,,,,,,,,,,,
2021-09-11,64.87,72.09,65.51,68.86,82501.244,67.152,69.16000000000001,71.03,72.46625,72.62555555555555,72.627,72.74909090909091,72.68583333333332,72.7023076923077,73.115,73.23333333333333,73.25875,73.04411764705883,73.01722222222223,72.85157894736842,73.081,73.27904761904763,73.44363636363636,73.46347826086956,73.39125,73.22800000000001,73.17730769230769,72.92111111111112,72.74535714285715,72.5758620689655,72.51033333333334,72.30290322580645,,,,,,,,,,,,,,,,,,,
2021-09-12,66.1,74.99,68.72,69.81,162010.177,68.24600000000001,67.595,69.25285714285715,70.8775,72.17111111111112,72.34400000000001,72.3709090909091,72.50416666666668,72.46461538461539,72.49571428571429,72.89466666666667,73.019375,73.05588235294118,72.86444444444444,72.84842105263158,72.6995,72.9252380952381,73.12136363636364,73.28565217391304,73.31125,73.248,73.09653846153846,73.05259259259259,72.81,72.64413793103448,72.48366666666666,72.42322580645161,72.225,,,,,,,,,,,,,,,,,,
2021-09-13,61.37,71.49,69.87,64.94,99697.649,67.62,67.69500000000001,67.2157142857143,68.71375,70.21777777777777,71.448,71.67090909090909,71.75166666666667,71.9223076923077,71.92714285714285,71.992,72.39750000000001,72.54411764705883,72.605,72.44736842105263,72.453,72.33,72.56227272727273,72.76565217391305,72.93791666666667,72.9764,72.92846153846155,72.79444444444445,72.76285714285714,72.53862068965518,72.38733333333333,72.24032258064516,72.189375,72.00424242424242,,,,,,,,,,,,,,,,,
2021-09-14,64.14,67.63,64.82,66.75,136223.515,67.162,67.47500000000001,67.56,67.1575,68.49555555555554,69.871,71.02090909090909,71.26083333333334,71.36692307692307,71.55285714285715,71.58200000000001,71.664375,72.06529411764707,72.22222222222223,72.29684210526317,72.1625,72.18142857142858,72.07636363636364,72.30956521739131,72.515,72.6904,72.73692307692308,72.69962962962963,72.57857142857144,72.55551724137932,72.34566666666666,72.20548387096774,72.06875,72.02454545454545,71.84970588235294,,,,,,,,,,,,,,,,
2021-09-15,65.46,69.79,66.75,68.7,57676.841,67.812,67.41833333333334,67.65,67.7025,67.3288888888889,68.51599999999999,69.76454545454546,70.8275,71.06384615384616,71.17642857142857,71.36266666666667,71.40187499999999,71.49,71.87833333333333,72.03684210526315,72.117,71.99761904761904,72.02318181818183,71.92956521739131,72.15916666666668,72.3624,72.53692307692307,72.58740740740741,72.55678571428572,72.4448275862069,72.42699999999999,72.22806451612904,72.0959375,71.96666666666667,71.92676470588236,71.7597142857143,,,,,,,,,,,,,,,
2021-09-16,65.68,71.02,68.7,67.29,66557.389,67.498,67.72500000000001,67.4,67.605,67.65666666666667,67.325,68.40454545454544,69.55833333333332,70.55538461538461,70.79428571428572,70.91733333333333,71.108125,71.16,71.25666666666667,71.63684210526317,71.7995,71.88714285714286,71.78363636363636,71.81739130434784,71.73625,71.96440000000001,72.1673076923077,72.3425925925926,72.39821428571429,72.37517241379311,72.273,72.26129032258065,72.07375,71.95030303030303,71.82911764705882,71.79428571428572,71.63555555555556,,,,,,,,,,,,,,
2021-09-17,64.41,68.16,67.27,65.9,49437.963,66.716,67.23166666666667,67.46428571428571,67.2125,67.41555555555556,67.48100000000001,67.19545454545455,68.19583333333334,69.27692307692308,70.22285714285715,70.468,70.60374999999999,70.80176470588235,70.86777777777777,70.97473684210526,71.35,71.51857142857142,71.615,71.52782608695652,71.57083333333334,71.5028,71.73115384615384,71.93518518518519,72.1125,72.1741379310345,72.15933333333334,72.06741935483872,72.0625,71.88666666666667,71.77235294117648,71.65971428571429,71.63055555555556,71.48054054054055,,,,,,,,,,,,,
2021-09-18,64.75,67.74,65.91,66.16,31033.991,66.96000000000001,66.62333333333333,67.07857142857144,67.30125,67.09555555555556,67.28999999999999,67.36090909090909,67.10916666666667,68.03923076923077,69.05428571428571,69.952,70.19875,70.34235294117647,70.54388888888889,70.62,70.73400000000001,71.10285714285715,71.27499999999999,71.37782608695652,71.30416666666666,71.3544,71.2973076923077,71.52481481481482,71.72892857142857,71.90724137931035,71.97366666666667,71.9658064516129,71.8828125,71.88363636363636,71.71823529411765,71.61200000000001,71.50694444444444,71.48270270270271,71.34052631578948,,,,,,,,,,,,
2021-09-19,63.01,66.51,66.17,63.77,31020.32,66.364,66.42833333333333,66.21571428571428,66.665,66.9088888888889,66.763,66.97000000000001,67.06166666666667,66.85230769230769,67.73428571428572,68.702,69.565625,69.82058823529412,69.97722222222222,70.18736842105262,70.2775,70.40238095238095,70.76954545454545,70.94869565217391,71.06083333333333,71.0028,71.06269230769232,71.01851851851852,71.24785714285714,71.4544827586207,71.636,71.70903225806451,71.7096875,71.6369696969697,71.645,71.49114285714286,71.39416666666666,71.29783783783783,71.27973684210527,71.14641025641026,,,,,,,,,,,
2021-09-20,52.16,63.8,63.75,55.12,97607.195,63.648,64.49,64.81285714285714,64.82875,65.38222222222223,65.73,65.70454545454545,65.9825,66.14307692307692,66.01428571428572,66.89333333333333,67.853125,68.71588235294118,69.0038888888889,69.19526315789474,69.434,69.55571428571429,69.70772727272728,70.08913043478262,70.28916666666667,70.4232,70.39192307692308,70.47222222222223,70.45071428571428,70.69172413793103,70.91,71.1032258064516,71.190625,71.2069696969697,71.15117647058823,71.17285714285714,71.0363888888889,70.95432432432432,70.87210526315789,70.86538461538461,70.74575,,,,,,,,,,
2021-09-21,48.12,56.9,55.14,50.65,74028.538,60.31999999999999,61.48166666666666,62.512857142857136,63.0425,63.25333333333333,63.909000000000006,64.35909090909091,64.45,64.80307692307692,65.03642857142857,64.99,65.878125,66.84117647058824,67.71222222222222,68.0378947368421,68.268,68.5395238095238,68.69636363636363,68.87913043478261,69.27916666666667,69.50359999999999,69.66269230769231,69.66074074074074,69.76428571428572,69.76793103448276,70.02366666666667,70.25645161290322,70.4640625,70.56818181818181,70.60235294117648,70.56542857142857,70.60277777777777,70.4854054054054,70.42,70.35358974358974,70.36,70.25560975609756,,,,,,,,,
2021-09-22,49.4,63.95,50.66,61.8,260257.035,59.5,60.56666666666666,61.527142857142856,62.42375,62.904444444444444,63.108000000000004,63.717272727272736,64.14583333333334,64.24615384615385,64.58857142857144,64.82066666666667,64.790625,65.63823529411764,66.5611111111111,67.40105263157893,67.726,67.96,68.23318181818182,68.39652173913043,68.58416666666666,68.98,69.2073076923077,69.37148148148148,69.38,69.48965517241379,69.50233333333334,69.7583870967742,69.9921875,70.20151515151515,70.31029411764706,70.35085714285715,70.32194444444445,70.36486486486487,70.25684210526316,70.19897435897437,70.13975,70.15121951219513,70.05428571428573,,,,,,,,
2021-09-23,61.06,69.23,61.54,67.37,139810.058,59.742,60.81166666666667,61.53857142857142,62.2575,62.97333333333333,63.351,63.49545454545455,64.02166666666666,64.39384615384614,64.4692857142857,64.77399999999999,64.98,64.94235294117647,65.73444444444445,66.60368421052631,67.3995,67.70904761904762,67.93318181818182,68.19565217391305,68.35375,68.5356,68.91807692307692,69.13925925925926,69.3,69.31068965517241,69.41900000000001,69.43354838709678,69.68375,69.91272727272727,70.11823529411765,70.22628571428572,70.26805555555556,70.24216216216216,70.28605263157894,70.18282051282051,70.12825000000001,70.07219512195122,70.08500000000001,69.99186046511628,,,,,,,
2021-09-24,63.41,71.29,67.52,68.23,186405.046,60.634,61.156666666666666,61.871428571428574,62.375,62.92111111111111,63.499,63.79454545454546,63.88999999999999,64.34538461538462,64.66785714285713,64.72,64.99000000000001,65.17117647058824,65.125,65.86578947368422,66.685,67.43904761904761,67.73272727272727,67.94608695652174,68.19708333333334,68.3488,68.52384615384616,68.89259259259259,69.10678571428572,69.26310344827587,69.27466666666666,69.38064516129033,69.3959375,69.63969696969697,69.86323529411764,70.06428571428572,70.17083333333333,70.21297297297298,70.18921052631579,70.23333333333333,70.134,70.08195121951219,70.02833333333334,70.04186046511629,69.95181818181818,,,,,,
2021-09-25,64.48,69.07,68.29,65.26,36357.303,62.662,61.405,61.74285714285714,62.295,62.69555555555556,63.154999999999994,63.65909090909091,63.916666666666664,63.99538461538462,64.41071428571429,64.70733333333332,64.75375,65.00588235294119,65.17611111111111,65.1321052631579,65.8355,66.61714285714285,67.34,67.62521739130435,67.83416666666666,68.0796,68.23,68.40296296296297,68.76285714285714,68.97413793103448,69.12966666666667,69.14516129032258,69.251875,69.27060606060606,69.51088235294117,69.73171428571428,69.93083333333333,70.0381081081081,70.08263157894737,70.06282051282051,70.109,70.01512195121951,69.96714285714286,69.91744186046512,69.93318181818182,69.84755555555556,,,,,
2021-09-26,58.24,65.49,65.25,63.76,42502.154,65.284,62.845,61.74142857142857,61.995,62.45777777777778,62.80200000000001,63.21000000000001,63.66750000000001,63.90461538461539,63.978571428571435,64.36733333333333,64.648125,64.69529411764707,64.93666666666667,65.10157894736842,65.0635,65.73666666666666,66.48727272727272,67.18434782608696,67.46416666666667,67.6712,67.91346153846153,68.06444444444445,68.23714285714286,68.59034482758621,68.80033333333333,68.95645161290322,68.976875,69.08545454545455,69.1085294117647,69.34657142857144,69.56583333333333,69.76405405405406,69.87289473684211,69.92051282051283,69.90525,69.95414634146341,69.86619047619048,69.82279069767442,69.7775,69.796,69.71521739130435,,,,
2021-09-27,62.81,67.2,63.65,63.84,74346.936,65.69200000000001,65.04333333333334,62.987142857142864,62.003750000000004,62.199999999999996,62.59599999999999,62.89636363636364,63.262499999999996,63.68076923076923,63.9,63.96933333333333,64.33437500000001,64.60058823529413,64.64777777777778,64.87894736842105,65.0385,65.00523809523808,65.65045454545454,66.37217391304348,67.045,67.3192,67.52384615384615,67.76259259259258,67.91357142857143,68.0855172413793,68.432,68.64032258064518,68.79656250000001,68.82121212121213,68.93117647058824,68.95800000000001,69.19361111111112,69.41108108108108,69.60815789473685,69.71820512820513,69.7685,69.75731707317074,69.80857142857143,69.72604651162791,69.68681818181818,69.64555555555556,69.66652173913045,69.59021276595745,,,
2021-09-28,63.01,72.81,63.78,69.08,141019.675,66.034,66.25666666666667,65.62,63.74875,62.79,62.888,63.18545454545454,63.41166666666667,63.71,64.06642857142857,64.24533333333333,64.28875,64.6135294117647,64.84944444444444,64.88105263157895,65.08900000000001,65.23095238095237,65.19045454545454,65.7995652173913,66.485,67.12639999999999,67.38692307692307,67.58148148148148,67.80964285714286,67.95379310344828,68.11866666666667,68.45290322580645,68.65406250000001,68.80515151515152,68.82882352941178,68.93542857142857,68.96138888888889,69.19054054054054,69.40236842105263,69.59461538461538,69.70225,69.75170731707317,69.74119047619048,69.79162790697674,69.71136363636364,69.67333333333333,69.63326086956522,69.65404255319149,69.57958333333333,,
2021-09-29,67.77,75.27,69.09,69.24,194181.603,66.236,66.56833333333334,66.68285714285715,66.0725,64.35888888888888,63.435,63.46545454545455,63.69,63.86000000000001,64.105,64.41133333333333,64.5575,64.58,64.87055555555554,65.08052631578947,65.099,65.28666666666666,65.41318181818181,65.36652173913043,65.94291666666666,66.59519999999999,67.2076923076923,67.45555555555555,67.64071428571428,67.85896551724137,67.99666666666666,68.15483870967742,68.47749999999999,68.67181818181818,68.81794117647058,68.84057142857144,68.94388888888889,68.96891891891892,69.19184210526316,69.39820512820512,69.58574999999999,69.6909756097561,69.7395238095238,69.72953488372093,69.7790909090909,69.70088888888888,69.66391304347826,69.62489361702127,69.64541666666666,69.57265306122449,
2021-09-30,68.76,78.93,69.3,74.63,180927.448,68.11,67.635,67.72,67.67625,67.02333333333334,65.386,64.45272727272727,64.39583333333333,64.53153846153846,64.62928571428571,64.80666666666667,65.05,65.14999999999999,65.13833333333334,65.38421052631578,65.558,65.55285714285715,65.71136363636364,65.81391304347827,65.7525,66.2904,66.90423076923076,67.4825925925926,67.71178571428571,67.88172413793103,68.08466666666666,68.21064516129032,68.3571875,68.66393939393939,68.84705882352942,68.984,69.0013888888889,69.09756756756757,69.1178947368421,69.33128205128206,69.529,69.70878048780487,69.80857142857143,69.8532558139535,69.8409090909091,69.88688888888889,69.80804347826087,69.76957446808511,69.72916666666667,69.74714285714286,69.6738
2021-10-01,74.08,118.23,74.69,110.5,703795.612,77.458,75.175,73.75857142857141,73.0675,72.43444444444444,71.37100000000001,69.48727272727272,68.29,67.9423076923077,67.815,67.68733333333334,67.6625,67.7235294117647,67.66944444444444,67.52578947368421,67.64,67.69809523809525,67.5959090909091,67.65869565217392,67.67583333333333,67.5424,67.99076923076923,68.5188888888889,69.01892857142857,69.18724137931035,69.30233333333332,69.45290322580645,69.5321875,69.63424242424242,69.89441176470588,70.03714285714287,70.13722222222222,70.12297297297297,70.1871052631579,70.17897435897436,70.3605,70.52829268292683,70.67999999999999,70.75488372093024,70.77704545454546,70.74444444444444,70.76978260869565,70.67382978723404,70.618125,70.56122448979592,70.5622
2021-10-02,106.07,120.8,110.4,107.96,578372.775,86.282,82.54166666666667,79.85857142857142,78.03375,76.94444444444444,75.987,74.69727272727273,72.69333333333333,71.34153846153846,70.80071428571429,70.49133333333333,70.204375,70.03294117647059,69.9588888888889,69.79,69.5475,69.56,69.52818181818182,69.3508695652174,69.33791666666667,69.2872,69.09692307692308,69.47111111111111,69.9275,70.36172413793103,70.47966666666666,70.54935483870969,70.65625,70.69666666666667,70.76147058823528,70.982,71.09055555555557,71.15945945945946,71.11868421052633,71.15564102564103,71.1235,71.27756097560976,71.41952380952381,71.54697674418604,71.60045454545455,71.60333333333334,71.55347826086957,71.56106382978723,71.450625,71.38020408163266,71.3092
2021-10-03,103.41,139.25,107.96,137.71,515879.141,100.008,94.85333333333334,90.42285714285715,87.09,84.66444444444444,83.021,81.59818181818181,79.94833333333334,77.69461538461539,76.08214285714287,75.26133333333334,74.6925,74.17529411764706,73.79277777777777,73.52473684210527,73.186,72.79333333333334,72.65772727272727,72.49260869565218,72.19916666666667,72.0728,71.91884615384616,71.63814814814815,71.9082142857143,72.26482758620689,72.60666666666665,72.64838709677419,72.64812500000001,72.68818181818182,72.66764705882353,72.67428571428572,72.83555555555556,72.89108108108108,72.91078947368422,72.82615384615386,72.8195,72.74756097560976,72.85928571428572,72.96116279069767,73.05068181818181,73.06955555555555,73.0404347826087,72.96106382978724,72.93916666666667,72.80285714285715,72.7068
2021-10-04,131.69,155.4,137.58,134.92,838935.142,113.144,105.82666666666667,100.57714285714285,95.985,92.40444444444445,89.69000000000001,87.73909090909092,86.04166666666667,84.17692307692307,81.78214285714286,80.00466666666667,78.99000000000001,78.23529411764706,77.55,77.00999999999999,76.5945,76.12571428571428,75.61727272727272,75.36478260869565,75.09375,74.708,74.49,74.25222222222222,73.89821428571429,74.08103448275861,74.35333333333332,74.6167741935484,74.594375,74.53515151515153,74.5185294117647,74.44628571428572,74.40333333333334,74.51351351351352,74.52342105263159,74.50076923076924,74.3785,74.33414634146342,74.22785714285715,74.3025581395349,74.36931818181819,74.42555555555556,74.4141304347826,74.35702127659575,74.251875,74.20408163265306,74.04520000000001
2021-10-05,127.35,145.78,134.67,128.69,490262.555,123.95599999999999,115.735,109.09285714285716,104.09125,99.61888888888888,96.033,93.23545454545456,91.15166666666669,89.3223076923077,87.35642857142855,84.90933333333332,83.04749999999999,81.9135294117647,81.03833333333334,80.24157894736841,79.59400000000001,79.07523809523809,78.515,77.92478260869565,77.58666666666666,77.2376,76.78423076923077,76.49740740740742,76.19642857142857,75.78758620689656,75.90133333333333,76.10612903225807,76.30656250000001,76.23363636363636,76.1279411764706,76.06628571428571,75.95305555555557,75.87054054054055,75.93921052631578,75.91230769230769,75.8555,75.70317073170732,75.62833333333334,75.49441860465117,75.53863636363636,75.57644444444443,75.60521739130435,75.56893617021277,75.48895833333334,75.36285714285714,75.29379999999999
2021-10-06,119.97,140.92,128.74,126.32,614700.195,127.11999999999998,124.34999999999998,117.24714285714286,111.24625,106.5611111111111,102.28899999999999,98.78636363636365,95.9925,93.85692307692307,91.965,89.954,87.4975,85.59294117647059,84.38055555555555,83.42157894736842,82.54549999999999,81.81904761904762,81.22272727272727,80.59347826086956,79.94125,79.536,79.12538461538462,78.61888888888889,78.27678571428571,77.9248275862069,77.47200000000001,77.52774193548387,77.6753125,77.82212121212122,77.70676470588235,77.562,77.46222222222222,77.31432432432433,77.19815789473684,77.23102564102564,77.1725,77.08634146341463,76.90833333333333,76.80720930232559,76.64954545454545,76.66711111111111,76.6795652173913,76.68425531914893,76.62625,76.52632653061224,76.382
2021-10-07,120.0,131.24,126.31,124.26,252237.159,130.38,126.64333333333333,124.33714285714287,118.12375,112.69222222222223,108.33099999999999,104.28636363636362,100.90916666666668,98.16692307692307,96.02857142857144,94.118,92.098125,89.66,87.74111111111111,86.47947368421052,85.4635,84.53190476190476,83.7481818181818,83.09391304347825,82.41291666666666,81.714,81.25615384615384,80.79703703703704,80.24892857142856,79.86241379310344,79.46933333333332,78.98129032258065,78.98812500000001,79.0869696969697,79.1879411764706,79.03685714285714,78.85916666666668,78.72702702702703,78.54973684210528,78.4048717948718,78.40675,78.3209756097561,78.20952380952382,78.00953488372093,77.88568181818182,77.70755555555556,77.70173913043479,77.69191489361702,77.67541666666666,77.59836734693877,77.48100000000001
2021-10-08,119.66,139.0,124.49,126.39,301226.32,128.116,129.715,126.60714285714286,124.59375,119.04222222222221,114.06199999999998,109.97272727272728,106.12833333333333,102.86923076923077,100.18285714285715,98.05266666666667,96.13499999999999,94.11529411764707,91.70055555555555,89.77526315789474,88.475,87.41238095238096,86.43454545454546,85.60217391304349,84.89791666666666,84.17199999999998,83.43230769230769,82.92777777777779,82.42535714285714,81.83999999999999,81.41333333333333,80.98290322580644,80.4628125,80.42454545454547,80.47823529411765,80.53657142857143,80.35222222222222,80.14378378378379,79.98131578947368,79.77641025641026,79.6045,79.57707317073171,79.4654761904762,79.33,79.10909090909091,78.96355555555556,78.76586956521739,78.73765957446808,78.70645833333333,78.6695918367347,78.5742
